source_candidates_csv,run_id,method,instance,seed,generation,rank,storage_total,pick_faces,interior_storage,retrieval_penalty,candidate_id,layout_signature
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,1,222,120,102,151.0,10,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,1,222,120,102,151.0,11,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,0,222,120,102,118.0,12,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,1,225,115,110,149.0,13,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,2,225,93,132,226.0,14,3fc0967e8cf1acc9db002871d4c6fad00e132dd7
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,3,234,107,127,416.0,15,0f0d1a058f65b8a0746d488ccb697df709729c97
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,2,234,107,127,328.0,16,50c17a0a01e40dc419bb628a97be61bf9b69f85b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,3,2,234,107,127,328.0,17,7b644daa2547201c5d08b35842ad945cbb28b5e9
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,1,225,115,110,149.0,1,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,1,225,115,110,149.0,2,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,1,207,104,103,141.0,3,9d3d21d36a6671b620f72af434eb1fd0be3a0f4e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,1,207,104,103,141.0,4,17566a936b0a83eaa90be3aca0f6ae7aafd53551
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,2,207,104,103,176.0,5,f03482f4c3e8943fd1d8a7356a54c2341286baac
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,0,222,120,102,118.0,6,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,0,222,120,102,118.0,7,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,1,222,120,102,151.0,8,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,4,3,243,85,158,367.0,9,a06173efc61694b475ed0bb967fdbf0bc28bf0a8
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,207,104,103,141.0,1,9d3d21d36a6671b620f72af434eb1fd0be3a0f4e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,207,104,103,141.0,2,17566a936b0a83eaa90be3aca0f6ae7aafd53551
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,2,207,104,103,176.0,3,f03482f4c3e8943fd1d8a7356a54c2341286baac
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,222,120,102,151.0,4,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,0,222,120,102,118.0,5,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,222,120,102,151.0,6,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,225,115,110,149.0,7,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,225,115,110,149.0,8,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,3,234,107,127,416.0,10,0f0d1a058f65b8a0746d488ccb697df709729c97
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,2,234,107,127,328.0,11,50c17a0a01e40dc419bb628a97be61bf9b69f85b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,2,234,107,127,328.0,12,7b644daa2547201c5d08b35842ad945cbb28b5e9
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,0,222,115,107,74.0,13,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,1,228,98,130,126.0,14,ff831007d2cb19c27f4223a274bf22a7edbbf53e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,5,3,228,98,130,206.0,15,3f6c5650382557808c9ce9ea61d9656b41539743
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,2,225,115,110,149.0,1,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,2,225,115,110,149.0,2,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,1,222,120,102,151.0,4,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,0,222,120,102,118.0,5,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,1,222,120,102,151.0,6,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,0,222,120,102,118.0,7,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,1,207,104,103,141.0,8,9d3d21d36a6671b620f72af434eb1fd0be3a0f4e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,1,207,104,103,141.0,9,17566a936b0a83eaa90be3aca0f6ae7aafd53551
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,2,207,104,103,176.0,10,f03482f4c3e8943fd1d8a7356a54c2341286baac
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,0,222,115,107,74.0,11,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,0,222,115,107,74.0,12,b41b2678f47c3e9bfe9aa6316c7790f5ace7089f
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,1,222,115,107,107.0,13,a13494f6aa090e10b6ffeff3cbd3e8aae05c5505
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,2,228,98,130,126.0,14,ff831007d2cb19c27f4223a274bf22a7edbbf53e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,6,3,228,98,130,206.0,15,3f6c5650382557808c9ce9ea61d9656b41539743
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,7,0,222,120,102,118.0,1,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,7,0,222,120,102,118.0,2,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,7,1,222,120,102,151.0,3,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,7,0,222,115,107,74.0,4,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,7,1,222,120,102,151.0,5,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,0,222,120,102,118.0,1,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,0,222,120,102,118.0,2,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,0,222,115,107,74.0,3,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,1,222,120,102,151.0,4,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,1,222,120,102,151.0,5,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,3,207,104,103,344.0,6,cb1343380110b3189ce0a49cd3bbd0b80591b9dd
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,2,207,104,103,267.0,7,d2594743c127de8784a3f78c820ad2d01666feb8
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,8,2,207,104,103,267.0,8,dfba6e6310ef2f9b0ce287fae7ed9faac7db102b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,0,222,120,102,118.0,1,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,0,222,120,102,118.0,2,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,1,222,120,102,151.0,3,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,0,222,115,107,74.0,4,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,0,222,115,107,74.0,5,b41b2678f47c3e9bfe9aa6316c7790f5ace7089f
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,1,222,115,107,107.0,6,a13494f6aa090e10b6ffeff3cbd3e8aae05c5505
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,1,222,120,102,151.0,7,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,2,225,115,110,149.0,8,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,2,225,115,110,149.0,9,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,9,3,225,93,132,226.0,10,3fc0967e8cf1acc9db002871d4c6fad00e132dd7
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,0,222,120,102,118.0,1,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,0,222,120,102,118.0,2,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,1,222,120,102,151.0,3,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,0,222,115,107,74.0,4,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,1,222,120,102,151.0,5,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,1,225,115,110,149.0,6,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s107\runs\AT_S_comercial_layout_AW_3\seed_107\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_107,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,107,10,1,225,115,110,149.0,7,0a75f2b327085dc5778e0a33aad21dbd318e0a85
