phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,125,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 125 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__DEMO_L_AW2__s125 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__DEMO_L_AW2__s125,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__DEMO_L_AW2__s125.log,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,126,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 126 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__DEMO_L_AW2__s126 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__DEMO_L_AW2__s126,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__DEMO_L_AW2__s126.log,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,127,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 127 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__DEMO_L_AW2__s127 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__DEMO_L_AW2__s127,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__DEMO_L_AW2__s127.log,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,128,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 128 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__DEMO_L_AW2__s128 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__DEMO_L_AW2__s128,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__DEMO_L_AW2__s128.log,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,129,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 129 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__DEMO_L_AW2__s129 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__DEMO_L_AW2__s129,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__DEMO_L_AW2__s129.log,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,130,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 130 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__DEMO_L_AW2__s130 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__DEMO_L_AW2__s130,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__DEMO_L_AW2__s130.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,101,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 101 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s101 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s101,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s101.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,102,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 102 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s102 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s102,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s102.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,103,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 103 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s103 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s103,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s103.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,104,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 104 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s104 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s104,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s104.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,105,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 105 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s105 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s105,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s105.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,106,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 106 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s106 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s106,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s106.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,107,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 107 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s107 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s107,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s107.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,108,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 108 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s108 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s108,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s108.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 109 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s109 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s109,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s109.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 110 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s110 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s110,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s110.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 111 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s111 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s111,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s111.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 112 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s112 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s112,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s112.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,113,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 113 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s113 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s113,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s113.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 114 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s114 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s114,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s114.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 115 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s115 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s115,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s115.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 116 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s116 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s116,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s116.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 117 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s117 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s117,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s117.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 118 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s118 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s118,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s118.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 119 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s119 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s119,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s119.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 120 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s120 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s120,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s120.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,121,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 121 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s121 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s121,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s121.log,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,122,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 122 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__KOV_WH_N_AW4__s122 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,dry_run,,,,,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__KOV_WH_N_AW4__s122,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__KOV_WH_N_AW4__s122.log,
